id,level,word,article,plural,translation,example,partOfSpeech,topic,tags,lessonId
A2_v713,A2,Beschäftigung,die,die Beschäftigungen,employment / occupation,Meine Beschäftigung ist Vollzeit.,noun,Services,a2,A2_lesson_20
A2_v714,A2,Öffnungszeit,die,die Öffnungszeiten,opening hours,Die Öffnungszeiten sind von 9 bis 18 Uhr.,noun,Services,a2,A2_lesson_20
A2_v715,A2,Taste,die,die Tasten,key (on keyboard),Drücken Sie die Eingabetaste.,noun,Technology,a2,A2_lesson_21
A2_v716,A2,Kamera,die,die Kameras,camera,Ich habe eine neue Kamera gekauft.,noun,Hobbies,a2,A2_lesson_14
A2_v717,A2,Ausflug,der,die Ausflüge,trip / excursion,Wir machen einen Ausflug ans Meer.,noun,Hobbies,a2,A2_lesson_14
A2_v718,A2,Luft,die,die Lüfte,air,Die Luft ist heute frisch.,noun,Nature,a2,A2_lesson_13
A2_v719,A2,Müll,der,,trash / garbage,Bitte den Müll trennen.,noun,Nature,a2,A2_lesson_22
A2_v720,A2,Temperatur,die,die Temperaturen,temperature,Die Temperatur liegt bei 25 Grad.,noun,Nature,a2,A2_lesson_13
A2_v721,A2,Sturm,der,die Stürme,storm,Ein Sturm kommt auf.,noun,Nature,a2,A2_lesson_13
A2_v722,A2,Regenbogen,der,die Regenbögen,rainbow,Nach dem Regen sehen wir einen Regenbogen.,noun,Nature,a2,A2_lesson_13
A2_v723,A2,Pflanze,die,die Pflanzen,plant,Die Pflanzen brauchen Wasser.,noun,Nature,a2,A2_lesson_22
A2_v724,A2,Baum,der,die Bäume,tree,Vor dem Haus steht ein großer Baum.,noun,Nature,a2,A2_lesson_22
A2_v725,A2,Wald,der,die Wälder,forest,Wir gehen im Wald spazieren.,noun,Nature,a2,A2_lesson_22
A2_v726,A2,Fluss,der,die Flüsse,river,Der Fluss fließt durch die Stadt.,noun,Nature,a2,A2_lesson_22
A2_v727,A2,Berg,der,die Berge,mountain,Im Winter fahren wir in die Berge.,noun,Nature,a2,A2_lesson_22
A2_v728,A2,sparen (Energie),,,to save (energy),Wir sollten Energie sparen.,verb,Nature,a2,A2_lesson_22
A2_v729,A2,Umweltverschmutzung,die,die Umweltverschmutzungen,environmental pollution,Die Umweltverschmutzung ist ein großes Problem.,noun,Nature,a2,A2_lesson_22
A2_v730,A2,Konzert,das,die Konzerte,concert,Das Konzert war fantastisch.,noun,Hobbies,a2,A2_lesson_14
A2_v731,A2,Museum,das,die Museen,museum,Das Museum hat am Montag geschlossen.,noun,Culture,a2,A2_lesson_14
A2_v732,A2,Ausstellung,die,die Ausstellungen,exhibition,Wir besuchen eine Ausstellung.,noun,Culture,a2,A2_lesson_14
A2_v733,A2,Theater,das,die Theater,theater,Heute Abend gehen wir ins Theater.,noun,Culture,a2,A2_lesson_14
A2_v734,A2,Spaziergang,der,die Spaziergänge,walk / stroll,Wir machen einen Spaziergang im Park.,noun,Hobbies,a2,A2_lesson_14
A2_v735,A2,Fahrrad fahren,,,to ride a bicycle,Ich fahre gern Fahrrad.,verb,Hobbies,a2,A2_lesson_14
A2_v736,A2,Einladung,die,die Einladungen,invitation,Ich habe eine Einladung zur Party bekommen.,noun,People,a2,A2_lesson_15
A2_v737,A2,Verabredung,die,die Verabredungen,appointment / date,Wir haben eine Verabredung für Samstag.,noun,People,a2,A2_lesson_15
A2_v738,A2,ausgehen,,,to go out,Am Samstag gehen wir aus.,verb,People,a2,A2_lesson_15
A2_v739,A2,vorbeikommen,,,to come by / visit,Kannst du heute Abend vorbeikommen?,verb,People,a2,A2_lesson_15
A2_v740,A2,Geschenk,das,die Geschenke,gift / present,Ich habe ein Geschenk für dich.,noun,People,a2,A2_lesson_16
A2_v741,A2,Bildschirm,der,die Bildschirme,screen / monitor,Der Bildschirm ist zu klein.,noun,Technology,a2,A2_lesson_21
A2_v742,A2,Maus,die,die Mäuse,mouse (computer),Meine Maus funktioniert nicht.,noun,Technology,a2,A2_lesson_21
A2_v743,A2,Tastatur,die,die Tastaturen,keyboard,Die Tastatur ist auf Deutsch.,noun,Technology,a2,A2_lesson_21
A2_v744,A2,Suchmaschine,die,die Suchmaschinen,search engine,Google ist eine Suchmaschine.,noun,Technology,a2,A2_lesson_21
A2_v745,A2,soziales Netzwerk,das,die sozialen Netzwerke,social network,Ich bin in einem sozialen Netzwerk.,noun,Technology,a2,A2_lesson_21
A2_v746,A2,Konto,das,die Konten,bank account,Ich möchte ein Konto eröffnen.,noun,Finance,a2,A2_lesson_20
A2_v747,A2,Zins,der,die Zinsen,interest rate,Die Zinsen sind niedrig.,noun,Finance,a2,A2_lesson_20
A2_v748,A2,Briefmarke,die,die Briefmarken,postage stamp,Ich brauche zwei Briefmarken.,noun,Admin,a2,A2_lesson_20
A2_v749,A2,Paket,das,die Pakete,package / parcel,Das Paket ist angekommen.,noun,Admin,a2,A2_lesson_20
A2_v750,A2,Briefkasten,der,die Briefkästen,mailbox,Der Briefkasten ist um die Ecke.,noun,Admin,a2,A2_lesson_20
A2_v751,A2,Sendung,die,die Sendungen,shipment / delivery,Die Sendung kommt morgen an.,noun,Admin,a2,A2_lesson_20
A2_v752,A2,Hilfe,die,die Hilfen,help,Ich brauche Hilfe.,noun,Health,a2,A2_lesson_11
A2_v753,A2,verletzt,,,injured,Bei dem Unfall wurde eine Person verletzt.,other,Health,a2,A2_lesson_11
A2_v754,A2,erleben,,,to experience,Ich habe etwas Lustiges erlebt.,verb,Past Activities,a2,A2_lesson_3
A2_v755,A2,passieren,,,to happen,Was ist gestern passiert?,verb,Past Activities,a2,A2_lesson_3
A2_v756,A2,genauso,,,just as,Mein Bruder ist genauso groß wie ich.,other,Feelings,a2,A2_lesson_18
A2_v757,A2,besser,,,better,Deutsch wird immer besser.,other,Feelings,a2,A2_lesson_18
A2_v758,A2,am besten,,,the best,Dieses Restaurant ist am besten.,other,Feelings,a2,A2_lesson_18
A2_v759,A2,weniger,,,less,Ich habe weniger Zeit als früher.,other,Feelings,a2,A2_lesson_18
A2_v760,A2,mehr,,,more,Ich brauche mehr Übung.,other,Feelings,a2,A2_lesson_18
A2_v761,A2,kapieren,,,to understand / get it,Ich kapiere die Aufgabe nicht.,verb,Education,a2,A2_lesson_9
A2_v762,A2,überlegen,,,to think about / consider,"Ich überlege, ob ich mitkomme.",verb,Feelings,a2,A2_lesson_18
A2_v763,A2,sich fühlen,,,to feel,Wie fühlst du dich heute?,verb,Health,a2,A2_lesson_11
A2_v764,A2,ungefähr,,,approximately,Das kostet ungefähr 50 Euro.,other,Grammar,a2,A2_lesson_1
A2_v765,A2,mindestens,,,at least,Du brauchst mindestens eine Stunde.,other,Grammar,a2,A2_lesson_1
A2_v766,A2,Heizung,die,die Heizungen,heating,Die Heizung ist im Winter wichtig.,noun,Housing,a2,A2_lesson_10
A2_v767,A2,Treppe,die,die Treppen,stairs,Die Treppe ist links.,noun,Housing,a2,A2_lesson_10
A2_v768,A2,Boden,der,die Böden,floor / ground,Der Boden ist aus Holz.,noun,Housing,a2,A2_lesson_10
A2_v769,A2,Wand,die,die Wände,wall,Die Wand ist weiß.,noun,Housing,a2,A2_lesson_10
A2_v770,A2,Fenster,das,die Fenster,window,Das Fenster geht zum Garten.,noun,Housing,a2,A2_lesson_10
A2_v771,A2,Suppe,die,die Suppen,soup,Die Suppe ist sehr warm.,noun,Food,a2,A2_lesson_7
A2_v772,A2,Salat,der,die Salate,salad,Ich möchte einen Salat.,noun,Food,a2,A2_lesson_7
A2_v773,A2,Kuchen,der,die Kuchen,cake,Der Kuchen schmeckt wunderbar.,noun,Food,a2,A2_lesson_7
A2_v774,A2,Durst,der,,thirst,Ich habe großen Durst.,noun,Food,a2,A2_lesson_7
A2_v775,A2,Hunger,der,Hunger,hunger,Hast du Hunger?,noun,Food,a2,A2_lesson_7
A2_v776,A2,Bestellung,die,die Bestellungen,order,Die Bestellung ist fertig.,noun,Food,a2,A2_lesson_7
A2_v777,A2,Trinkgeld,das,die Trinkgelder,tip,In Deutschland gibt man Trinkgeld.,noun,Food,a2,A2_lesson_7
A2_v778,A2,Reservierung,die,die Reservierungen,reservation,Ich habe eine Reservierung für zwei Personen.,noun,Travel,a2,A2_lesson_4
A2_v779,A2,Richtung,die,die Richtungen,direction,In welche Richtung müssen wir gehen?,noun,Travel,a2,A2_lesson_19
A2_v780,A2,Farbe,die,die Farben,color,Die Farbe gefällt mir sehr.,noun,Shopping,a2,A2_lesson_6
A2_v781,A2,Zahnarzt,der,die Zahnärzte,dentist,Ich habe einen Termin beim Zahnarzt.,noun,Health,a2,A2_lesson_11
A2_v782,A2,Versicherungskarte,die,die Versicherungskarten,insurance card,Ich habe meine Versicherungskarte vergessen.,noun,Health,a2,A2_lesson_11
A2_v783,A2,Hals,der,die Hälse,throat / neck,Mein Hals tut weh.,noun,Health,a2,A2_lesson_17
A2_v784,A2,Kopfschmerz,der,die Kopfschmerzen,headache,Ich habe Kopfschmerzen.,noun,Health,a2,A2_lesson_11
A2_v785,A2,Gehaltserhöhung,die,die Gehaltserhöhungen,salary increase,Ich habe eine Gehaltserhöhung bekommen.,noun,Work,a2,A2_lesson_8
A2_v786,A2,Mittagspause,die,die Mittagspausen,lunch break,Die Mittagspause ist von 12 bis 13 Uhr.,noun,Work,a2,A2_lesson_8
A2_v787,A2,Urlaubstag,der,die Urlaubstage,vacation day,Ich habe noch zehn Urlaubstage.,noun,Work,a2,A2_lesson_8
A2_v788,A2,Sprachkurs,der,die Sprachkurse,language course,Der Sprachkurs beginnt im September.,noun,Education,a2,A2_lesson_9
A2_v789,A2,Hausaufgabe,die,die Hausaufgaben,homework,Ich habe meine Hausaufgaben gemacht.,noun,Education,a2,A2_lesson_9
A2_v790,A2,Wörterbuch,das,die Wörterbücher,dictionary,Ich suche das Wort im Wörterbuch.,noun,Education,a2,A2_lesson_9
A2_v791,A2,Gewitter,das,die Gewitter,thunderstorm,Ein Gewitter kommt.,noun,Nature,a2,A2_lesson_13
A2_v792,A2,Nebel,der,Nebel,fog,Heute Morgen ist starker Nebel.,noun,Nature,a2,A2_lesson_13
A2_v793,A2,Hagel,der,Hagel,hail,Der Hagel hat die Autos beschädigt.,noun,Nature,a2,A2_lesson_13
A2_v794,A2,Minute,die,die Minuten,minute,Ich komme in zehn Minuten.,noun,Time,a2,A2_lesson_1
A2_v795,A2,Stunde,die,die Stunden,hour,Der Kurs dauert zwei Stunden.,noun,Time,a2,A2_lesson_2
A2_v796,A2,Sekunde,die,die Sekunden,second,Warte eine Sekunde.,noun,Time,a2,A2_lesson_1
A2_v797,A2,anziehen,,,to put on (clothes),Ich ziehe meine Jacke an.,verb,Daily Life,a2,A2_lesson_2
A2_v798,A2,ausziehen,,,to take off (clothes),Zieh deine Schuhe aus.,verb,Daily Life,a2,A2_lesson_2
A2_v799,A2,Zahnbürste,die,die Zahnbürsten,toothbrush,Ich kaufe eine neue Zahnbürste.,noun,Daily Life,a2,A2_lesson_2
A2_v800,A2,allerdings,,,however,"Das ist billig, allerdings nicht gut.",other,Grammar,a2,A2_lesson_3
A2_v801,A2,nämlich,,,namely / because,"Ich kann nicht kommen, ich habe nämlich keine Zeit.",other,Grammar,a2,A2_lesson_3
A2_v802,A2,wahrscheinlich,,,probably,Morgen regnet es wahrscheinlich.,other,Grammar,a2,A2_lesson_3
A2_v803,A2,fast,,,almost,Ich bin fast fertig.,other,Grammar,a2,A2_lesson_3
A2_v804,A2,schlimm,,,bad / severe,Das ist nicht so schlimm.,other,Feelings,a2,A2_lesson_18
A2_v805,A2,angenehm,,,pleasant,Das Wetter ist sehr angenehm.,other,Feelings,a2,A2_lesson_13
A2_v806,A2,bequem,,,comfortable,Dieser Stuhl ist sehr bequem.,other,Feelings,a2,A2_lesson_14
A2_v807,A2,gefährlich,,,dangerous,Das ist gefährlich.,other,Feelings,a2,A2_lesson_11
A2_v808,A2,aufräumen,,,to clean up / tidy,Ich räume mein Zimmer auf.,verb,Daily Life,a2,A2_lesson_2
A2_v809,A2,einkaufen gehen,,,to go shopping,Wir gehen heute einkaufen.,verb,Shopping,a2,A2_lesson_6
A2_v810,A2,anfangen,,,to start / begin,Der Kurs fängt um 9 Uhr an.,verb,Education,a2,A2_lesson_9
A2_v811,A2,aufhören,,,to stop / quit,Hör bitte auf zu lärmen.,verb,Daily Life,a2,A2_lesson_2
A2_v812,A2,überraschen,,,to surprise,Sie hat mich mit einem Geschenk überrascht.,verb,Feelings,a2,A2_lesson_16
A2_v813,A2,beschreiben,,,to describe,Kannst du den Weg beschreiben?,verb,Travel,a2,A2_lesson_19
A2_v814,A2,erklären,,,to explain,Können Sie das bitte erklären?,verb,Education,a2,A2_lesson_1
A2_v815,A2,einladen,,,to invite,Ich lade dich zu meiner Party ein.,verb,People,a2,A2_lesson_15
A2_v816,A2,mitbringen,,,to bring along,Kannst du etwas zu essen mitbringen?,verb,People,a2,A2_lesson_15
A2_v817,A2,stattfinden,,,to take place,Das Konzert findet am Samstag statt.,verb,Hobbies,a2,A2_lesson_14
A2_v818,A2,vorbereiten,,,to prepare,Ich bereite mich auf die Prüfung vor.,verb,Education,a2,A2_lesson_9
A2_v819,A2,klingeln,,,to ring,Das Telefon klingelt.,verb,Technology,a2,A2_lesson_21
A2_v820,A2,aussehen,,,to look / appear,Du siehst heute gut aus.,verb,Feelings,a2,A2_lesson_18
A2_v821,A2,wiederholen,,,to repeat,Kannst du das bitte wiederholen?,verb,Education,a2,A2_lesson_1
A2_v822,A2,leider,,,unfortunately,Leider habe ich keine Zeit.,other,Feelings,a2,A2_lesson_1
A2_v823,A2,fleissig,,,diligent / hardworking,Sie ist eine fleissige Studentin.,other,Feelings,a2,A2_lesson_18
A2_v824,A2,langweilig,,,boring,Der Film war langweilig.,other,Feelings,a2,A2_lesson_14
A2_v825,A2,furchtbar,,,terrible,Das Wetter ist heute furchtbar.,other,Feelings,a2,A2_lesson_13
A2_v826,A2,gemütlich,,,cozy / comfortable,Die Wohnung ist sehr gemütlich.,other,Housing,a2,A2_lesson_10
A2_v827,A2,schrecklich,,,terrible / awful,Das war ein schrecklicher Tag.,other,Feelings,a2,A2_lesson_3
A2_v828,A2,wunderbar,,,wonderful,Das Essen schmeckt wunderbar.,other,Feelings,a2,A2_lesson_7
A2_v829,A2,hin und zurück,,,round trip,"Eine Fahrkarte hin und zurück, bitte.",phrase,Travel,a2,A2_lesson_4
A2_v830,A2,Nichte,die,die Nichten,niece,Meine Nichte ist 5 Jahre alt.,noun,People,a2,A2_lesson_1
A2_v831,A2,Neffe,der,die Neffen,nephew,Mein Neffe geht zur Schule.,noun,People,a2,A2_lesson_1
A2_v832,A2,Bekannte,die,die Bekannten,acquaintance (female),Sie ist eine Bekannte von mir.,noun,People,a2,A2_lesson_15
A2_v833,A2,Währung,die,die Währungen,currency,Die Währung in Deutschland ist der Euro.,noun,Finance,a2,A2_lesson_20
A2_v834,A2,Geldautomat,der,die Geldautomaten,ATM,Der Geldautomat ist neben der Bank.,noun,Finance,a2,A2_lesson_20
A2_v835,A2,geradeaus,,,straight ahead,Gehen Sie geradeaus.,other,Travel,a2,A2_lesson_19
A2_v836,A2,links,,,left,Biegen Sie links ab.,other,Travel,a2,A2_lesson_19
A2_v837,A2,rechts,,,right,Das Museum ist rechts.,other,Travel,a2,A2_lesson_19
A2_v838,A2,Ecke,die,die Ecken,corner,Das Cafe ist um die Ecke.,noun,Travel,a2,A2_lesson_19
A2_v839,A2,Brücke,die,die Brücken,bridge,Gehen Sie über die Brücke.,noun,Travel,a2,A2_lesson_19
A2_v840,A2,Weihnachten,,,Christmas,Weihnachten feiern wir mit der Familie.,other,Culture,a2,A2_lesson_16
A2_v841,A2,Ostern,,,Easter,Ostern ist im Frühling.,other,Culture,a2,A2_lesson_16
A2_v842,A2,Silvester,,,New Year's Eve,Silvester gibt es ein großes Feuerwerk.,other,Culture,a2,A2_lesson_16
A2_v843,A2,Hund,der,die Hunde,dog,Der Hund bellt.,noun,Nature,a2,A2_lesson_22
A2_v844,A2,Katze,die,die Katzen,cat,Meine Katze schläft gern.,noun,Nature,a2,A2_lesson_22
A2_v845,A2,Vogel,der,die Vögel,bird,Die Vögel singen am Morgen.,noun,Nature,a2,A2_lesson_22
A2_v846,A2,Blume,die,die Blumen,flower,Die Blumen im Garten sind schön.,noun,Nature,a2,A2_lesson_22
A2_v847,A2,See,der,die Seen,lake,Am See kann man schwimmen.,noun,Nature,a2,A2_lesson_22
A2_v848,A2,kostenlos,,,free of charge,Der Eintritt ist kostenlos.,other,Hobbies,a2,A2_lesson_14
A2_v849,A2,Fehler,der,die Fehler,mistake,Ich habe einen Fehler gemacht.,noun,Education,a2,A2_lesson_9
A2_v850,A2,Sache,die,die Sachen,thing / matter,Das ist eine gute Sache.,noun,Daily Life,a2,A2_lesson_2
A2_v851,A2,genug,,,enough,Hast du genug Geld?,other,Shopping,a2,A2_lesson_6
A2_v852,A2,Rat,der,die Ratschläge,advice,Kannst du mir einen Rat geben?,noun,Feelings,a2,A2_lesson_18
A2_v853,A2,wünschen,,,to wish,Ich wünsche dir einen schönen Tag.,verb,Feelings,a2,A2_lesson_16
A2_v854,A2,sich treffen,,,to meet (each other),Wir treffen uns am Bahnhof.,verb,People,a2,A2_lesson_15
A2_v855,A2,sich unterhalten,,,to talk / converse,Wir unterhalten uns über das Wetter.,verb,People,a2,A2_lesson_15
A2_v856,A2,abholen,,,to pick up,Ich hole dich vom Flughafen ab.,verb,Travel,a2,A2_lesson_4
A2_v857,A2,wegwerfen,,,to throw away,Bitte wirf den Müll weg.,verb,Nature,a2,A2_lesson_22
A2_v858,A2,nachdenken,,,to think about / reflect,Ich denke über das Problem nach.,verb,Feelings,a2,A2_lesson_18
A2_v859,A2,verstehen,,,to understand,Ich verstehe die Frage nicht.,verb,Education,a2,A2_lesson_1
A2_v860,A2,vergessen,,,to forget,Ich habe meinen Schlüssel vergessen.,verb,Daily Life,a2,A2_lesson_2
A2_v861,A2,gefallen,,,to like / be pleasing,Die Stadt gefällt mir sehr.,verb,Feelings,a2,A2_lesson_14
A2_v862,A2,fehlen,,,to be missing / lack,Mir fehlt die Zeit.,verb,Daily Life,a2,A2_lesson_2
A2_v863,A2,beschließen,,,to decide,"Wir haben beschlossen, nach Berlin zu fahren.",verb,Travel,a2,A2_lesson_24
A2_v864,A2,schwierig,,,difficult,Die Prüfung war schwierig.,other,Education,a2,A2_lesson_9
A2_v865,A2,verschieden,,,different / various,Wir haben verschiedene Meinungen.,other,Feelings,a2,A2_lesson_18
A2_v866,A2,letzt,,,last,Letzte Woche war ich krank.,other,Time,a2,A2_lesson_2
A2_v867,A2,nächst,,,next,Nächste Woche beginnt der Kurs.,other,Time,a2,A2_lesson_9
A2_v868,A2,ganz,,,whole / entire / quite,Das ganze Haus ist sauber.,other,Housing,a2,A2_lesson_10
A2_v869,A2,einzig,,,only / single,Das ist mein einziges Problem.,other,Feelings,a2,A2_lesson_18
A2_v870,A2,selten,,,rarely,Ich gehe selten ins Kino.,other,Hobbies,a2,A2_lesson_14
A2_v871,A2,häufig,,,frequently,Das passiert häufig.,other,Daily Life,a2,A2_lesson_2
A2_v872,A2,sofort,,,immediately,Komm sofort her!,other,Daily Life,a2,A2_lesson_2
A2_v873,A2,zusammen,,,together,Wir machen die Hausaufgaben zusammen.,other,Education,a2,A2_lesson_9
A2_v874,A2,Es tut mir leid,,,I am sorry,"Es tut mir leid, ich komme zu spät.",phrase,Feelings,a2,A2_lesson_3
A2_v875,A2,Keine Ursache,,,You are welcome / no problem,Vielen Dank! Keine Ursache.,phrase,Daily Life,a2,A2_lesson_1
A2_v876,A2,Mach nichts,,,Doesn't matter,"Mach nichts, es ist nicht schlimm.",phrase,Feelings,a2,A2_lesson_15
A2_v877,A2,Prost,,,Cheers! (drinking),Prost! Auf deine Gesundheit!,phrase,Food,a2,A2_lesson_7
A2_v878,A2,Viel Glück,,,Good luck,Viel Glück bei der Prüfung!,phrase,Education,a2,A2_lesson_9
A2_v879,A2,außerhalb,,,outside of,Er wohnt außerhalb der Stadt.,other,Travel,a2,A2_lesson_19
A2_v880,A2,innerhalb,,,inside of / within,Innerhalb der Stadt gibt es viele Museen.,other,Travel,a2,A2_lesson_19
A2_v881,A2,gegen,,,against / towards,Wir fahren gegen Norden.,other,Travel,a2,A2_lesson_19
A2_v882,A2,ohne,,,without,Ich kann ohne Brille nicht lesen.,other,Grammar,a2,A2_lesson_1
A2_v883,A2,zwischen,,,between,Der Supermarkt ist zwischen der Bank und der Post.,other,Travel,a2,A2_lesson_19
A2_v884,A2,Morgen,der,die Morgen,morning,Am Morgen trinke ich Kaffee.,noun,Time,a2,A2_lesson_2
A2_v885,A2,Nachmittag,der,die Nachmittage,afternoon,Am Nachmittag gehe ich einkaufen.,noun,Time,a2,A2_lesson_2
A2_v886,A2,Abend,der,die Abende,evening,Am Abend sehe ich fern.,noun,Time,a2,A2_lesson_2
A2_v887,A2,gestern,,,yesterday,Gestern war ich im Kino.,other,Time,a2,A2_lesson_3
A2_v888,A2,heute,,,today,Heute habe ich viel zu tun.,other,Time,a2,A2_lesson_1
A2_v889,A2,Tüte,die,die Tüten,bag,"Eine Tüte, bitte.",noun,Shopping,a2,A2_lesson_6
A2_v890,A2,Arm,der,die Arme,arm,Mein Arm tut weh.,noun,Health,a2,A2_lesson_17
A2_v891,A2,Bein,das,die Beine,leg,Ich habe mir das Bein gebrochen.,noun,Health,a2,A2_lesson_17
A2_v892,A2,Fuß,der,die Füße,foot,Mein Fuß tut weh.,noun,Health,a2,A2_lesson_17
A2_v893,A2,Hand,die,die Hände,hand,Wasch dir die Hände.,noun,Health,a2,A2_lesson_17
A2_v894,A2,Auge,das,die Augen,eye,Er hat blaue Augen.,noun,Health,a2,A2_lesson_17
A2_v895,A2,Ohr,das,die Ohren,ear,Das Ohr tut weh.,noun,Health,a2,A2_lesson_17
A2_v896,A2,Obst,das,die Obstsorten,fruit,Obst ist gesund.,noun,Food,a2,A2_lesson_7
A2_v897,A2,Gemüse,das,die Gemüsesorten,vegetables,Ich kaufe frisches Gemüse.,noun,Food,a2,A2_lesson_7
A2_v898,A2,Saft,der,die Säfte,juice,Ich trinke gern Apfelsaft.,noun,Food,a2,A2_lesson_7
A2_v899,A2,Wein,der,die Weine,wine,"Ein Glas Rotwein, bitte.",noun,Food,a2,A2_lesson_7
A2_v900,A2,Brot,das,die Brote,bread,Ich kaufe ein Brot.,noun,Food,a2,A2_lesson_7
A2_v901,A2,Dusche,die,die Duschen,shower,Die Dusche ist kaputt.,noun,Housing,a2,A2_lesson_10
A2_v902,A2,Herd,der,die Herde,stove,Der Herd ist aus Glas.,noun,Housing,a2,A2_lesson_10
A2_v903,A2,Kühlschrank,der,die Kühlschränke,refrigerator,Im Kühlschrank ist Milch.,noun,Housing,a2,A2_lesson_10
A2_v904,A2,Sonnenschein,der,,sunshine,Heute gibt es viel Sonnenschein.,noun,Nature,a2,A2_lesson_13
A2_v905,A2,Schneemann,der,die Schneemänner,snowman,Die Kinder bauen einen Schneemann.,noun,Nature,a2,A2_lesson_13
A2_v906,A2,Park,der,die Parks,park,Im Park kann man spazieren gehen.,noun,Hobbies,a2,A2_lesson_14
A2_v907,A2,Schwimmbad,das,die Schwimmbäder,swimming pool,Am Wochenende gehen wir ins Schwimmbad.,noun,Hobbies,a2,A2_lesson_14
A2_v908,A2,Kirche,die,die Kirchen,church,Die Kirche ist sehr alt.,noun,Culture,a2,A2_lesson_19
A2_v909,A2,Marktplatz,der,die Marktplätze,market square,Der Marktplatz ist im Zentrum.,noun,Culture,a2,A2_lesson_19
A2_v910,A2,Einwohner,die,die Einwohner,inhabitants / residents,Die Stadt hat 100.000 Einwohner.,noun,Culture,a2,A2_lesson_24
A2_v911,A2,Schirm,der,die Schirme,umbrella,"Nimm einen Schirm mit, es regnet.",noun,Shopping,a2,A2_lesson_6
A2_v912,A2,Verkäuferin,die,die Verkäuferinnen,saleswoman,Die Verkäuferin war sehr freundlich.,noun,Work,a2,A2_lesson_6
A2_v913,A2,Verkäufer,der,die Verkäufer,salesman,Der Verkäufer hat mir geholfen.,noun,Work,a2,A2_lesson_6
A2_v914,A2,Lärm,der,,noise,Der Lärm von der Straße stört mich.,noun,Housing,a2,A2_lesson_10
A2_v915,A2,Datum,das,die Daten,date,Welches Datum haben wir heute?,noun,Time,a2,A2_lesson_1
B1_v001,B1,Abteilung,die,Abteilungen,department,Meine Abteilung hat zehn Mitarbeiter.,noun,Workplace,b1;workplace,B1_lesson_7
B1_v002,B1,Kollege,der,Kollegen,colleague,Mein Kollege hilft mir bei dem Projekt.,noun,Workplace,b1;workplace,B1_lesson_7
B1_v003,B1,Arbeitgeber,der,Arbeitgeber,employer,Mein Arbeitgeber bietet Fortbildungen an.,noun,Workplace,b1;workplace,B1_lesson_7
B1_v004,B1,Arbeitnehmer,der,Arbeitnehmer,employee,Die Arbeitnehmer fordern höhere Gehälter.,noun,Workplace,b1;workplace,B1_lesson_7
B1_v005,B1,Lebenslauf,der,Lebensläufe,CV,Ich habe meinen Lebenslauf aktualisiert.,noun,Workplace,b1;workplace,B1_lesson_7
B1_v006,B1,Vorstellungsgespräch,das,Vorstellungsgespräche,interview,Morgen habe ich ein Vorstellungsgespräch.,noun,Workplace,b1;workplace,B1_lesson_7
B1_v007,B1,Probezeit,die,Probezeiten,probation,In der Probezeit kann der Vertrag leichter gekündigt werden.,noun,Workplace,b1;workplace,B1_lesson_7
